;minimum;maximum
ACLS_d__AA5;0.0;841.1964127060767
ACLSa_1__AA5;0.0;470.4089374839063
ACLSb_1__AA5;0.0;463.3097430688032
ACM6PH__AA5;0.0;1.2278178473934531e-11
ACOAD1__AA5;0.0;1000.0
ACOAD1f__AA5;-17.386161108827764;1000.0
ACOAD2__AA5;-989.4059126425827;1000.0
ACOAD20__AA5;0.0;8.670397733112623e-12
ACOAD22f__AA5;0.0;1.8417267710901797e-11
ACOAD2f__AA5;-1000.0;989.4059126425694
ACOAD3__AA5;-1000.0;989.4059126425727
ACOAD3f__AA5;-1000.0;989.4059126425844
ACOAD4f__AA5;-17.38616110878047;-10.594087357420523
ACOAD5f__AA5;-17.386161108780243;-10.594087357431977
ACOAD6__AA5;-1000.0;1000.0
ACOAD6f__AA5;-1000.0;1000.0
ACOAD7__AA5;-1000.0;1000.0
ACOAD7f__AA5;-1000.0;1000.0
ACOAD8f__AA5;0.0;0.0
ACOADH2__AA5;0.0;2.8617108682738035e-12
ACODA__AA5;0.0;6.821210263296962e-13
ACONT__AA5;-1000.0;1000.0
ACONTa__AA5;-1000.0;1000.0
ACONTb__AA5;-1000.0;1000.0
ACOTA__AA5;0.0;0.0
ACP1_FMN__AA5;0.0;-3.416197533190335e-11
ACPPAT160__AA5;0.0;-1.2505552149377763e-12
ACPPAT181__AA5;0.0;2.9558577807620168e-12
ACPS__AA5;0.0;7.549447178512025e-12
ACPS1_1__AA5;0.0;6.881915176615294e-12
ACPpds__AA5;0.0;-4.3019754425444034e-13
ACS__AA5;0.0;1.9010068030378386
ACS2__AA5;0.0;-1.2931877790833823e-12
ACSERHS__AA5;0.0;7.327694007130958e-12
ACSERL__AA5;0.0;7.558842440857916e-12
ACTD__AA5;0.0;1000.0
ACTD2__AA5;0.0;3.221600763936294e-11
ACTD_1__AA5;0.0;1000.0
ACTNabc__AA5;0.0;1.9099388737231493e-11
ACt4pp__AA5;0.0;1.706035313020493e-11
ACtex__AA5;0.0;1.706035313020493e-11
ADA__AA5;0.0;2.8421709430404007e-12
ADADir__AA5;0.0;1.319888486778673
ADAPAT__AA5;0.0;0.0
ADCL__AA5;0.0;-1.5006662579253316e-11
ADCS__AA5;0.0;5.229594535194337e-12
ADK1__AA5;-1000.0;1000.0
ADK2__AA5;4.547473508864641e-12;1000.0
ADK3__AA5;-1000.0;1000.0
ADK4__AA5;-1000.0;1000.0
ADKd__AA5;-1000.0;1000.0
ADMDC__AA5;0.0;7.275957614183426e-12
ADNCYC__AA5;0.0;3.467448550509289e-12
ADNK1__AA5;8.691517226424537;9.969830960201875
ADNt2pp__AA5;7.382523181377223;9.980725401958637
ADNtex__AA5;7.382523181377223;9.980725401958637
ADPRDP__AA5;0.0;4.312550316853958e-12
ADPT__AA5;0.0;2.205524651799351e-11
ADSELK__AA5;0.0;8.86757334228605e-12
ADSELR__AA5;0.0;5.229594535194337e-12
ADSK__AA5;0.0;4.433786671143025e-12
ADSL1r__AA5;0.0;5.144329406903125e-12
ADSL2r__AA5;0.0;1.7053025658242404e-13
ADSS__AA5;0.0;1.3073986337985843e-12
ADtr__AA5;0.0;1.6933121571582888e-12
AGDC__AA5;0.0;5.9041660449565825e-12
AGM3PA__AA5;0.0;9.241940546189653e-12
AGM3PApp__AA5;0.0;2.6332269698059463e-12
AGM3PH__AA5;0.0;7.893685705084863e-13
AGM3Pt2pp__AA5;0.0;1.3167245072054357e-13
AGM4PA__AA5;0.0;1.943112337698949e-12
AGM4PApp__AA5;0.0;-9.062750550015153e-13
AGM4PCPpp__AA5;-1.1948220191015935e-12;9.761080832504376e-13
AGM4PH__AA5;0.0;1.2079226507921703e-12
AGM4Pt2pp__AA5;0.0;1.6540102620865582e-12
AGMDA__AA5;0.0;8.58157989114261e-12
AGMH__AA5;0.0;5.566658245470535e-12
AGMPTRCtpp__AA5;0.0;1.6370904631912708e-11
AGMT__AA5;0.0;1.3707790458283853e-10
AGMt2pp__AA5;0.0;2.41229258790554e-12
AGMtex__AA5;0.0;1.6370904631912708e-11
AGPAT160__AA5;6.7920737513530405;6.792073751357833
AGPAT181__AA5;0.0;1.0516032489249483e-12
AGPOP__AA5;0.0;959.9664440848878
AGPR__AA5;-2.9558577807620168e-12;0.0
AHCYSNS__AA5;0.0;999.9891055582576
AHCi__AA5;-1000.0;-0.01089444174340315
AHGDx__AA5;-1000.0;0.0
AHMMPS_1__AA5;0.0;4.927613872496295e-12
AHSERL2__AA5;0.0;1000.0
AI2tex__AA5;-999.98910555826;0.0
AI2tpp__AA5;0.0;999.98910555826
AICART__AA5;0.0;2.660272002685815e-11
AIRC1__AA5;0.0;7.275957614183426e-12
AIRCr__AA5;-2.2737367544323206e-12;2.2737367544323206e-13
AKGDH__AA5;0.0;709.5002569562287
AKGDa__AA5;0.0;709.5002569562495
AKGDb__AA5;0.0;709.5002569562289
AKGt2r__AA5;0.0;855.7113103100918
AKGt2rpp__AA5;0.0;855.7113103102345
AKGtex__AA5;0.0;855.7113103100747
AKP1__AA5;0.0;3.4338087928631467e-12
AKP1_2__AA5;0.0;3.4338087928631467e-12
ALAALAD__AA5;0.0;2.1504353853174507e-11
ALAALAr__AA5;1.3575549198909316;1.3575549198912995
ALAALAtex__AA5;-1.603162047558726e-12;0.0
ALAD_L__AA5;0.0;1000.0
ALAGLNtr__AA5;0.0;-9.094947017729282e-13
ALAGLUE__AA5;0.0;4.206412995699793e-11
ALAGLYtr__AA5;0.0;1.0459189070388675e-11
ALAHIStr__AA5;0.0;1.48929757415317e-11
ALALEUt__AA5;0.0;3.3715252811816754e-12
ALAR__AA5;2.7151098397818934;1000.0
ALATA_D2__AA5;0.0;997.2848901602181
ALATA_L__AA5;-1000.0;950.158417568854
ALATA_L2__AA5;0.0;1000.0
ALATHRtr__AA5;0.0;8.463625633670091e-12
ALAabc__AA5;0.0;9.492850949754938e-12
ALCD19__AA5;-1000.0;1000.0
ALCD19y__AA5;-1000.0;1000.0
ALCD2ir__AA5;-1000.0;1000.0
ALCD4y__AA5;0.0;1000.0
ALCDpp__AA5;0.0;8.185452315956354e-12
ALDD19xr__AA5;0.0;6.991740519879386e-12
ALDD20x__AA5;0.0;119.14066176217116
ALDD20y__AA5;0.0;119.14066176215513
ALDD2x__AA5;0.0;4.879652237832488e-12
ALDD2y__AA5;0.0;1.1482370609883219e-11
ALDD31__AA5;0.0;0.0
ALDD3y__AA5;0.0;0.0
ALDD4__AA5;0.0;3.836930773104541e-12
ALKP__AA5;0.0;1.7337242752546445e-11
ALKP_1__AA5;0.0;1.7337242752546445e-11
ALLTN__AA5;0.0;8.526512829121202e-12
ALLTNt2r__AA5;0.0;8.86757334228605e-12
ALR2__AA5;0.0;8.640199666842818e-12
ALR3__AA5;0.0;8.179767974070273e-11
ALTRH__AA5;0.0;1.659827830735594e-11
AM3PA__AA5;0.0;1.073918731719914e-12
AM4PA__AA5;0.0;6.312506073413715e-12
AMID4__AA5;0.0;2.8331115231594595e-11
AMID_1__AA5;0.0;2.8331115231594595e-11
AMMQLT8__AA5;0.004885399884449932;0.0048853998844499485
AMPEP1__AA5;0.0;2.5920599000528455e-11
AMPEP10__AA5;0.0;3.247180302423658e-12
AMPEP11__AA5;0.0;1.1297629498585593e-11
AMPEP12__AA5;0.0;8.185452315956354e-12
AMPEP13__AA5;0.0;2.2737367544323206e-12
AMPEP14__AA5;0.0;1.8758328224066645e-11
AMPEP16__AA5;0.0;1.8346022460631358e-11
AMPEP17__AA5;0.0;1.9817036900349194e-11
AMPEP18__AA5;0.0;-4.0472514228895307e-11
AMPEP2__AA5;0.0;3.1604940886609256e-11
AMPEP3__AA5;0.0;2.141575805580942e-11
AMPEP4__AA5;0.0;2.1032064978498966e-12
AMPEP5__AA5;0.0;6.821210263296962e-12
AMPEP6__AA5;0.0;3.055333763768431e-13
AMPEP7__AA5;0.0;7.275957614183426e-12
AMPEP8__AA5;0.0;1.610445110600267e-11
AMPEP9__AA5;0.0;1.560588550747477e-10
AMPMS2__AA5;0.0;-1.0800249583553523e-12
AMPTASECG__AA5;0.0;5.729816621169448e-11
AMPTASEPG__AA5;0.0;9.094947017729282e-12
ANHGMtex__AA5;-1.3766765505351941e-12;1.5197176850278993e-11
ANHMK__AA5;0.0;9.43645162010398e-12
ANPRT__AA5;0.0;2.034994395216927e-11
ANS__AA5;0.0;-9.094947017729282e-13
ANS2__AA5;0.0;3.0109248427834245e-12
ANSN__AA5;0.0;4.661160346586257e-12
AP3S__AA5;0.0;7.44648787076585e-12
AP4AH__AA5;0.0;-1.1368683772161603e-12
AP4AS__AA5;0.0;9.094947017729282e-13
APAT_1__AA5;0.0;1.106315039578476e-11
APCt5__AA5;0.0;1000.0
APCt6__AA5;0.0;1000.0
APCtex__AA5;0.0;1000.0
APCtpp__AA5;0.0;1000.0
APG3PAT160__AA5;0.0;6.412648190234904e-12
APG3PAT181__AA5;0.0;5.286437954055145e-12
APRAUR__AA5;0.02178888348464539;0.02178888348464817
APRTO2__AA5;0.0;3.1725733151688473e-12
APSR__AA5;0.0;2.1032064978498966e-12
APTNAT__AA5;0.0;7.44648787076585e-12
ARABR__AA5;0.0;1000.0
ARAB_Lt__AA5;0.0;1000.0
ARBt2rpp__AA5;0.0;1000.0
ARBt3ipp__AA5;0.0;1000.0
ARGDC__AA5;0.0;1.1931700072409512e-10
ARGN__AA5;0.0;985.5493779737908
ARGSL__AA5;0.0;2.8421709430404007e-12
ARGSS__AA5;0.0;-1.5916157281026244e-12
ARGabc__AA5;0.0;2.5920599000528455e-11
ARGt2r__AA5;0.0;1000.0
ARGt5r__AA5;-985.5493779737378;1000.0
ASAD__AA5;-1.357554919906761;-1.3575549198910721
ASCBPL__AA5;0.0;1.0042786047215202e-11
ASCBpts__AA5;0.0;7.264588930411264e-11
ASNN__AA5;0.0;9.123368727159686e-12
ASNN_1__AA5;0.0;6.615152869926533e-12
ASNNpp__AA5;0.0;1.2807803428938058e-11
ASNS1__AA5;0.0;5.778488798569015e-12
ASNS2__AA5;0.0;1.1368683772161603e-11
ASNabc__AA5;11.776500691436242;11.77650069146074
ASNtex__AA5;0.0;1.6729975044205148e-11
ASO3t4pp__AA5;0.0;1000.0
ASO3tex__AA5;-1000.0;0.0
ASO3tex_1__AA5;-1000.0;1000.0
ASO4rt2rpp__AA5;0.0;1000.0
ASO4t4pp__AA5;0.0;1000.0
ASO4tex__AA5;0.0;1000.0
ASP1DC__AA5;0.028139903336352745;0.028139903334431025
ASPA2__AA5;0.0;1000.0
ASPCT__AA5;0.0;2.0463630789890885e-12
ASPK__AA5;1.3575549198853878;1.3575549199040324
ASPO1__AA5;0.0;986.83780448533
ASPO2__AA5;0.0;0.0
ASPR__AA5;0.0;0.0
ASPT__AA5;0.0;290.50462844366723
ASPTA__AA5;-1000.0;-13.1621955147221
ASPTA4__AA5;0.0;1.2502235358091696e-11
ASPabc__AA5;0.0;4.284572696633404e-12
ASPabcpp__AA5;0.0;2.773958840407431e-11
ASPt2_2pp__AA5;0.0;1000.0
ASPtpp__AA5;-1000.0;-6.022515819381624e-12
ASR__AA5;0.0;1000.0
ASR2__AA5;0.0;1000.0
ATAH_1__AA5;0.0;9.185896487906575e-11
ATHRDHr__AA5;-119.1406617621301;0.0
ATPHs__AA5;0.0;3.15689696606114e-11
ATPPRT__AA5;0.0;3.637978807091713e-12
ATPS4rpp__AA5;1000.0000000000161;1000.0
BCOALIG2__AA5;0.0;0.0
BCT1_syn__AA5;0.0;8.412825991399586e-12
BDH__AA5;-2.3987922759260982e-11;0.0
BETALDHx__AA5;0.0;1.4551915228366852e-11
BGLA__AA5;0.0;0.0
BGLApp__AA5;0.0;1000.0
BPNT__AA5;0.0;8.457946149009743e-12
BSCT__AA5;-0.004885399884449948;-0.00488539987671922
BTDD_RR__AA5;0.0;0.0
BTOHt2rpp__AA5;0.0;-4.888534022029489e-12
BTOHtex__AA5;0.0;-4.888534022029489e-12
ALCD4__AA5;-1000.0;1000.0
BTS3r__AA5;-995.502696282372;0.0
BTS4__AA5;0.0;995.5026962823931
BTS_nadph__AA5;0.0;1000.0
BUPN__AA5;0.0;2.110081900874583e-11
BUTCT__AA5;0.0;6.758149595498253e-12
BUTtex__AA5;0.0;1.34718902700115e-11
BZt1pp__AA5;0.004885399877458186;0.004885399884449948
BZtex__AA5;0.004885399877458186;0.004885399884449948
CA2tex__AA5;0.25428506398357326;1000.0
CAT__AA5;0.0;992.6509906618201
CATECHOLtex__AA5;-4.04156708100345e-11;0.0
CATECHOLtpp__AA5;-4.04156708100345e-11;0.0
CATpp__AA5;0.0;500.0
CAt4__AA5;0.0;999.7457149360245
CAt6pp__AA5;-1000.0;-0.2542850639740229
CBPAH__AA5;0.0;8.071765478234738e-12
CBPS__AA5;0.0;2.2737367544323206e-13
CCPpp__AA5;0.0;1000.0
CD2abc1__AA5;0.0;-7.901235221652314e-12
CD2t4pp__AA5;0.0;1000.0
CD2t5__AA5;0.0;1000.0
CD2t6__AA5;0.0;1000.0
CD2tex__AA5;0.0;1000.0
CD2tpp__AA5;0.0;1000.0
CD6P__AA5;0.0;2.8421709430404007e-12
CDDTPP__AA5;-1000.0;998.7216862662348
CDPMEK_1__AA5;0.03908319898842727;0.0390831990765475
CGLYtex__AA5;-7.219114195322618e-12;0.0
CH4St__AA5;-14.188618030448577;0.0
CHCD__AA5;0.0;1.0459189070388675e-11
CHLabc__AA5;0.0;-4.249360140934036e-11
CHLabcpp__AA5;0.0;9.094947017729282e-13
CHLt3pp__AA5;0.0;5.4569682106375694e-12
CHLtex__AA5;-9.094947017729282e-13;7.275957614183426e-12
CHOD__AA5;0.0;6.821210263296962e-13
CHOLCOA__AA5;0.0;2.0463630789890885e-12
CHOLD__AA5;0.0;1.0459189070388675e-11
CHOLSH__AA5;0.0;9.595169103704393e-11
CHOLSabc_1__AA5;0.0;5.002220859751105e-12
CHORM__AA5;0.0;8.29913915367797e-12
CHORS__AA5;0.0;6.366462912410498e-12
CHSTEROLt_1__AA5;0.0;2.9558577807620168e-12
CITt14__AA5;0.0;2.7853275241795927e-11
CITt_kt__AA5;0.0;-3.637978807091713e-12
CITtex__AA5;0.0;1.8189894035458565e-11
CLBtex__AA5;0.0;1000.0
CLPNH120pp__AA5;0.0;3.4710012641880894e-12
CLPNH140pp__AA5;0.0;4.220623850414995e-12
CLPNH141pp__AA5;0.0;2.0463630789890885e-12
CLPNH161pp__AA5;3.674504669090173;3.6745046690930394
CLPNH180pp__AA5;0.0;6.590283874174929e-12
CLPNS120pp__AA5;0.0;1.0913936421275139e-11
CLPNS140pp__AA5;0.0;-1.8189894035458565e-12
CLPNS141pp__AA5;0.0;4.320099833421409e-12
CLPNS161pp__AA5;3.6745046690901675;3.674504669089174
CLPNS180pp__AA5;0.0;5.343281372915953e-12
CLt3_2pp__AA5;-499.87285746800717;0.0
CLtex__AA5;-999.7457149360143;0.0
CMCBTFL__AA5;0.0;0.38145202297785175
CMCBTFU__AA5;0.0;0.38145202297785197
CMCBTFtex__AA5;0.0;1.936939497682033e-11
CMCBTFtpp__AA5;0.0;9.968204039978446e-11
4CMLCL_kt__AA5;0.0;6.991740519879386e-12
CMPDAi__AA5;0.0;7.040056649507713
CMt2ex__AA5;0.0;1000.0
CMt2ppi__AA5;0.0;1000.0
CMtex__AA5;0.0;1000.0
CMtpp__AA5;0.0;1000.0
CO2t__AA5;-1000.0;-1.2391865311656147e-11
CO2tex__AA5;-1000.0;1.5541345987912791e-10
CO2tpp__AA5;-1000.0;3.894884414989974e-11
COBALT2tex__AA5;-999.9951146001309;0.0
COBALTt4pp__AA5;0.0;999.9951146001073
COBALTt5__AA5;-1000.0;-0.004885399884904695
COCO2__AA5;0.0;1.512689539601153e-11
COabc__AA5;0.0;6.821210263296962e-12
COt_1__AA5;0.0;1.512689539601153e-11
CPPPGO__AA5;0.0;-4.263256414560601e-13
CPPPGO2__AA5;0.0;2.3445672486799296e-12
CRNDH__AA5;0.0;1.1937117960769683e-11
CRNDabcpp__AA5;0.0;3.112177182629239e-12
CRNDt2rpp__AA5;0.0;4.774847184307873e-12
CRNabc__AA5;0.0;7.972289495228324e-12
CRNabcpp__AA5;0.0;1.2505552149377763e-11
CRNt2rpp__AA5;0.0;2.1714186004828662e-11
CRNt8pp__AA5;0.0;2.9558577807620168e-12
CRNtex__AA5;0.0;1.4438228390645236e-11
CS__AA5;0.0;3.490185918053612e-11
CSND__AA5;0.0;993.4776003222804
CT6PT__AA5;0.0;2.147970690202783e-11
CTBTabcpp__AA5;0.0;7.275957614183426e-12
CTBTt2rpp__AA5;-1.864464138634503e-11;0.0
CTECOAI6__AA5;0.0;8.292033726320369e-12
CTECOAI7__AA5;-6.79207375135465;-6.792073751352291
CTECOAI8__AA5;0.0;7.741363106106292e-12
CTPS1__AA5;0.0;9.777068044058979e-12
CTPS1_2__AA5;0.0;1.1596057447604835e-11
CTPS2__AA5;0.0;1.1823431123048067e-10
CU2abcpp__AA5;0.0;1.6224452337176842e-12
CU2t4pp__AA5;0.0;6.179848299758817e-13
CU2tex__AA5;-1.3957592026603294e-11;0.0346374851835229
CUabcpp__AA5;0.0;0.03463748519607179
CYANST__AA5;0.0;995.5026962823788
CYANSTpp__AA5;0.0;1000.0
CYANt2pp__AA5;0.0;995.5026962823599
CYANtex__AA5;0.0;1000.0
CYO1_KT__AA5;0.0;1000.0
CYOO2pp__AA5;0.0;1000.0
CYP1__AA5;0.0;1.0395240224170266e-11
CYP2__AA5;0.0;2.8563817977556027e-12
CYP3__AA5;0.0;2.540190280342358e-12
CYS__AA5;-995.4978108825055;4.502189117603223
CYSDDS__AA5;0.0;1.0729195309977513e-11
CYSDS__AA5;0.0;2.0241586184965854e-11
CYSGL__AA5;0.0;8.580025578908135e-12
CYSS__AA5;0.0;4.481748305806832e-12
CYSTA__AA5;0.0;2.0964563418601756e-11
CYSTGL__AA5;0.0;0.004885399890204211
CYSTL__AA5;0.0;2.5860980024106084e-12
CYSTS__AA5;0.0;1000.0
CYSabc__AA5;0.0;1.8914647625933867e-11
CYSabcpp__AA5;0.0;-9.094947017729282e-13
CYStpp__AA5;0.0;9.094947017729282e-12
CYTBDpp__AA5;0.0;1000.0
CYTB_B2__AA5;0.0;1000.0
CYTCBB3pp__AA5;0.0;1000.0
CYTD__AA5;0.0;993.4776003222669
CYTDK1__AA5;0.0;1000.0
CYTDK2__AA5;0.0;1000.0
CYTDt2pp__AA5;6.522399677725957;1000.0
CYTDtex__AA5;6.522399677725957;1000.0
CYTK1__AA5;18.929068100270385;20.24895658709004
CYTK11_1__AA5;-1000.0;1000.0
CYTK2__AA5;-5.991651619297045e-11;1.3198884867866691
CYTMQOR3pp__AA5;0.0;1000.0
Clt__AA5;0.25428506398561723;1000.0
Cotpp__AA5;0.0;1.512689539601153e-11
Cuabc__AA5;0.0;0.034637485187431594
Cut1__AA5;0.0;3.524291969370097e-12
DAAD__AA5;0.0;997.2848901602181
DABAAT__AA5;0.0;4.583000645652646e-12
DACL__AA5;0.0;855.7113103100585
DACTPP__AA5;0.0;1000.0
DADA__AA5;0.0;4.433786671143025e-12
DADK__AA5;-1000.0;1000.0
DADNK__AA5;0.0;1.2783137337801236
DADNt2pp__AA5;0.0;2.59820222057288
DADNtex__AA5;0.0;2.59820222057288
DAGK120__AA5;0.0;1.3145040611561853e-11
DAGK140__AA5;0.0;1.0913936421275139e-11
DAGK141__AA5;0.0;1.4097167877480388e-11
DAGK160__AA5;0.0;3.907985046680551e-12
DAGK161__AA5;3.6745046690901675;3.6745046690967067
DAGK180__AA5;0.0;1.1254996934439987e-11
DAGK181__AA5;0.0;3.865352482534945e-12
DALAtex__AA5;-1000.0;-0.6787774599439836
DAPAT__AA5;0.0;1.4665602066088468e-11
DAPDA__AA5;0.0;0.0
DAPDC__AA5;0.0;1.4627410394041362e-11
DAPE__AA5;1.3575549198909387;1.357554919895506
DARBt2rpp__AA5;0.0;1000.0
DARBt3ipp__AA5;0.0;1000.0
DASYN120__AA5;0.0;9.549694368615746e-12
DASYN140__AA5;0.0;1.3642420526593924e-12
DASYN141__AA5;0.0;4.774847184307873e-12
DASYN160__AA5;6.792073751353099;6.7920737513546765
DASYN161__AA5;3.674504669090194;3.674504669093153
DASYN180__AA5;0.0;6.0609295360336546e-12
DASYN181__AA5;0.0;0.0
DATPHs__AA5;0.0;-9.094947017729282e-13
DAUPP__AA5;0.0;7.040056649484125
DB4PS__AA5;0.04357776696929049;0.0435777669692909
DCMPDA__AA5;0.0;6.366462912410498e-12
DCPP__AA5;0.0;1000.0
DCTPD__AA5;0.0;7.389644451905042e-13
DCYTD__AA5;0.0;2.598202220570991
DCYTt2pp__AA5;0.0;3.918090707345285
DCYTtex__AA5;0.0;3.918090707345285
DDCAt2pp__AA5;0.0;1.2505552149377763e-12
DDCAtexi__AA5;0.0;4.5702108764089644e-11
DDGLK__AA5;0.0;6.366462912410498e-12
DDPA__AA5;0.0;3.410605131648481e-13
DDPGA__AA5;0.0;-3.979039320256561e-13
DESATPG160__AA5;3.6745046690901866;3.6745046690923138
DGK1__AA5;1.319888486794067;1.3198884867904728
DGNSK_1__AA5;1.3198884867792913;1.3198884868006644
DGSNt2pp__AA5;0.0;2.5982022205625515
DGSNtex__AA5;0.0;2.5982022205625515
DGUPP__AA5;0.0;7.040056649497977
DHACOAH__AA5;0.0;-5.115907697472721e-13
DHAD1__AA5;42.711536715756765;463.3097430686991
DHAD2__AA5;0.004885399848717498;14.193503430299337
DHAt__AA5;2.5295321393059567e-12;0.0
DHBD__AA5;0.0;-9.382106203048579e-12
DHBS__AA5;0.0;0.0
DHBSH_1__AA5;0.0;8.185452315956354e-12
DHBZS2H__AA5;0.0;-2.0961010704922955e-13
DHBZS3H__AA5;0.0;2.8776980798284058e-12
DHDPRx_r__AA5;0.0;1.3575549198915269
DHDPRy__AA5;0.0;1.357554919896858
DHDPS__AA5;1.3575549198909518;1.3575549199003945
DHFOR__AA5;0.0;0.032683325227026216
DHFR__AA5;-1000.0;0.03268332523973605
DHFR2i__AA5;0.0;1000.0
DHFS__AA5;0.0;3.33244543071487e-12
DHGLYH__AA5;0.0;8.59054841151341e-12
DHMPTRx__AA5;0.0;6.736771024719769
DHNAOT4__AA5;0.0;0.004885399884449948
DHNAOT_1__AA5;0.0;0.004885399884449948
DHNPA2r__AA5;0.0;1.1394080123849903e-12
DHNPA_1__AA5;0.0;-2.507133389784144e-12
DHORD2__AA5;0.0;6.366462912410498e-12
DHORD5__AA5;0.0;1.3642420526593924e-11
DHORDfum__AA5;0.0;3.637978807091713e-12
DHORTS__AA5;-6.0254023992456496e-12;0.0
DHPACCOAHIT__AA5;0.0;1.4097167877480388e-11
DHPD__AA5;0.0;1.0913936421275139e-11
DHPPDA__AA5;0.0;0.021788883484648174
DHPPDA2__AA5;0.0;0.021788883484645468
DHPS__AA5;0.0;2.495684214842697e-12
DHPS2__AA5;0.0;3.637978807091713e-12
DHPTDCs2__AA5;0.0;999.98910555826
DHQS__AA5;0.0;1.731592647047364e-11
DHQTi__AA5;0.0;2.1032064978498966e-12
DINSt2pp__AA5;0.0;6.536993168992922e-12
DINStex__AA5;0.0;6.536993168992922e-12
DIPEPabc1__AA5;0.0;1.3415046851150692e-11
DIPEPabc10__AA5;0.0;1.70174985214544e-11
DIPEPabc12__AA5;0.0;-1.5276668818842154e-13
DIPEPabc13__AA5;0.0;2.7284841053187847e-12
DIPEPabc14__AA5;0.0;5.6274984672199935e-12
DIPEPabc15__AA5;0.0;1.0508038883472182e-10
DIPEPabc3__AA5;0.0;5.6843418860808015e-12
DIPEPabc8__AA5;0.0;4.794387109541276e-12
DKGLCNR1__AA5;0.0;1000.0
DKGLCNR2x__AA5;0.0;1000.0
DKGLCNR2y__AA5;0.0;1000.0
DLCYSR__AA5;0.0;3.078426402680634e-11
DMALRED__AA5;0.0;1000.0
DMATT__AA5;0.004885399884449917;0.004885399884699382
DMGDH2__AA5;0.009379967784866494;0.009379967857057636
DMPPS__AA5;0.0;0.03908319907762933
DNADDP__AA5;0.0;7.0947692165646e-12
DNMPPA__AA5;0.0;2.216560268664125e-13
DNTAep__AA5;0.0;500.0
DNTPPA__AA5;0.0;1.3837819778927951e-12
DOPDH__AA5;0.0;1.9554136088117957e-11
DOXRBCNtex__AA5;0.0;1000.0
DOXRBCNtpp__AA5;0.0;1000.0
DPCOAK_1__AA5;0.02813990333443204;0.02813990333585714
DPMVD__AA5;0.0;6.548361852765083e-11
DPR__AA5;0.028139903334430963;0.02813990333443103
DRBK__AA5;0.0;1.864464138634503e-11
DRIBabc__AA5;0.0;1.1368683772161603e-11
DRIBtex_1__AA5;0.0;995.5026962823779
DRPA__AA5;0.0;-2.3874235921539366e-11
DRU1Ptex__AA5;0.0;4.771294470629073e-12
DSERDHr__AA5;-1.9554136088117957e-11;0.0
DTARTD__AA5;0.0;1.949729266925715e-11
DTMPK__AA5;1.2783137337651718;1.2783137337769404
DTUPP__AA5;0.0;7.04005664949382
DUCYTP__AA5;0.0;1000.0
DURAD__AA5;-4.4867377174684364e-11;0.0
DURIK1__AA5;0.0;1.1652900866465643e-11
DURIPP__AA5;-1.546140993013978e-11;2.598202220547013
DURIt2pp__AA5;0.0;2.5982022205749695
DURItex__AA5;0.0;2.5982022205749695
DUTPDP__AA5;0.0;3.979039320256561e-12
DUUPP__AA5;0.0;7.040056649484577
DXPRIi__AA5;0.03908319895304489;0.03908319907598923
DXPS__AA5;0.03908319911271842;0.039083199105356695
E4PD__AA5;0.0;0.0
EAR140x__AA5;0.0;996.1979863939257
EAR140y__AA5;0.0;996.1979863939257
ECHA191__AA5;0.0;0.0
ECHA192__AA5;0.0;3.069544618483633e-12
ECHA193__AA5;0.0;4.206412995699793e-12
ECHA20__AA5;0.0;9.9333874459262e-12
ECOAH1__AA5;-1000.0;17.386161108791043
ECOAH12__AA5;0.0;1.1027623258996755e-11
ECOAH2__AA5;-989.4059126425767;1000.0
ECOAH25__AA5;-5.059064278611913e-12;0.0
ECOAH3__AA5;-989.4059126425896;1000.0
ECOAH4__AA5;10.594087357417203;17.38616110878047
ECOAH5__AA5;10.594087357420982;17.38616110878843
ECOAH6__AA5;10.594087357426252;17.386161108782403
ECOAH7__AA5;6.792073751348195;13.584147502716263
ECOAH8__AA5;-1.55964130499342e-12;0.0
ECOAH9ir__AA5;0.0;5.222489107836736e-12
ECTOH__AA5;0.0;5.5706550483591855e-12
ECTOabcpp__AA5;0.0;3.8427316884082074e-12
ECTOtex__AA5;0.0;3.8427316884082074e-12
EDA__AA5;0.0;8.0831341620069e-11
EHGLAT__AA5;0.0;1.2960299500264227e-11
ENO__AA5;963.2250058077875;963.2250058078318
ENTCS__AA5;0.0;1.2505552149377763e-12
ENTERES__AA5;0.0;2.1411021104237684e-12
ENTERES2__AA5;0.0;1.7976731214730535e-12
ENTERH__AA5;0.0;1.9705718538413444e-12
ETHAt__AA5;-2.432898327242583e-11;348.9308142021806
ETOHtex__AA5;-1000.0;1000.0
ETOHtrpp__AA5;-1000.0;1000.0
FA100ACPHi__AA5;0.0;8.753886504564434e-12
FA140ACPHi__AA5;0.0;9.247713705917704e-12
FA160ACPHi__AA5;0.0;4.788169860603375e-11
FACOAE140__AA5;0.0;2.1646684444931452e-11
FACOAE141__AA5;0.0;1.5916157281026244e-12
FACOAE160__AA5;0.0;6.792073751360022
FACOAE161__AA5;6.792073751353013;6.7920737513583855
FACOAL120t2pp__AA5;0.0;8.22453216642316e-12
FACOAL141t2pp__AA5;0.0;2.362554596402333e-12
FACOAL161t2pp__AA5;0.0;6.778577699151356e-12
FACOAL181d11tpp__AA5;0.0;1.3221868044865914e-11
FACOAL181t2pp__AA5;0.0;8.08597633294994e-12
FACOAL40It2pp__AA5;0.0;6.821210263296962e-13
