;minimum;maximum
RECOAH12__AA5;0.0;0.0
RECOAH13__AA5;0.0;0.0
RECOAH14__AA5;0.0;0.0
RECOAH15__AA5;0.0;0.0
RECOAH16__AA5;0.0;0.0
RECOAH17__AA5;0.0;0.0
RECOAH19__AA5;0.0;0.0
RECOAH2__AA5;-989.4059126425796;1000.0
RECOAH20__AA5;0.0;0.0
RECOAH21__AA5;0.0;0.0
RECOAH22__AA5;0.0;0.0
RECOAH23__AA5;0.0;0.0
RECOAH24__AA5;0.0;0.0
RECOAH25__AA5;0.0;0.0
RECOAH26__AA5;0.0;0.0
RECOAH3__AA5;-989.4059126425826;1000.0
RECOAH4__AA5;0.0;0.0
RECOAH5__AA5;0.0;0.0
RECOAH6__AA5;-1000.0;-3.802013606074305
RECOAH7__AA5;0.0;0.0
RECOAH8__AA5;-2.717115421546623e-11;0.0
RECOAH9__AA5;0.0;0.0
REPHACCOAI__AA5;0.0;1.247713043994736e-11
RHA50tex__AA5;0.0;3.0098590286797844e-11
RHA50tpp__AA5;-3.0098590286797844e-11;0.0
RHACOAE50__AA5;0.0;3.0098590286797844e-11
RHACOAR60__AA5;-989.4059126425758;1000.0
RHACOAR80__AA5;-989.4059126425743;1000.0
RHCCE__AA5;0.0;999.9891055582635
RIBabc__AA5;0.0;1.1795009413617663e-11
RIBabc1__AA5;0.0;4.615685611497611e-11
RIBabcpp__AA5;0.0;8.924416761146858e-12
RIBtex__AA5;0.0;1.5006662579253316e-11
RNDR1__AA5;0.0;1.2783137338059711
RNDR1b__AA5;0.0;1.2783137337728476
RNDR2__AA5;0.0;4.092726157978177e-12
RNDR2b__AA5;0.0;2.7746693831431912e-12
RNDR3__AA5;0.0;1.3198884868001306
RNDR3b__AA5;0.0;1.3198884867988454
RNDR4__AA5;0.0;2.2737367544323206e-12
RNDR4b__AA5;0.0;7.247535904753022e-12
RNTR1__AA5;0.0;1.278313733812704
RNTR2__AA5;0.0;-3.1299407510232413e-12
RNTR3__AA5;0.0;1.3198884868008007
RNTR4__AA5;0.0;4.218847493575595e-12
RPE__AA5;317.3290075818474;317.3290075818808
RPI__AA5;-169.1945924098761;-169.1945924097667
SADT__AA5;0.0;2.2282620193436742e-11
SALCHS4FER1__AA5;0.0;7.901235221652314e-12
SALCHS4FER2__AA5;0.0;1.0231815394945443e-11
SALCHS4FER3__AA5;0.0;5.9117155615240335e-12
SALCHS4FEabcpp__AA5;0.0;2.7284841053187847e-12
SALCHS4FEtonex__AA5;0.0;1.5404566511278972e-11
SALCHS4abcpp__AA5;0.0;0.0
SALCHS4tex__AA5;0.0;7.503331289626658e-12
SALCOD__AA5;0.0;1.7955414932657732e-11
SALCt__AA5;0.0;1.2787637615474523e-10
SAOR__AA5;0.0;1.921307557495311e-11
SARCOX__AA5;0.009379967765028141;0.009379967951169833
SCYSSL__AA5;0.0;8.978373600143641e-12
SDPDS__AA5;1.3575549198909453;1.3575549198929195
SDPTA__AA5;-1.357554919901986;-1.3575549198909458
SEAHCYSHYD__AA5;0.0;1000.0
SEAHCYSHYD_1__AA5;-1000.0;0.0
SELADT__AA5;0.0;-3.524291969370097e-12
SELCYSLY3__AA5;0.0;3.716582597235174e-12
SELTt__AA5;-3.183231456205249e-12;0.0
SELt__AA5;0.0;-3.524291969370097e-12
SEPHCHCS__AA5;0.0;1000.0
SERASr__AA5;0.0;1.3912426766182762e-11
SERAT__AA5;0.0;2.8194335754960775e-11
SERD_D__AA5;0.0;1.2177814312508417e-11
SERD_L__AA5;0.0;1.0388134796812665e-11
SERGLUGLNtr__AA5;0.0;1.0413714335300028e-10
SERabc__AA5;0.0;3.027249284581757e-11
SERtex__AA5;2.7072566410879517e-11;0.0
SERtpp__AA5;0.0;-7.241318655815121e-12
SHCHCS3__AA5;0.0;1000.0
SHCHD2__AA5;0.0;4.547473508864641e-13
SHCHF__AA5;0.0;1.7836166571472134e-12
SHEME2abcpp__AA5;0.010894441741150729;0.010894441742323385
SHEMEtonex__AA5;0.010894441742806293;0.010894441742323385
SHGO__AA5;0.0;1000.0
SHK3Dr__AA5;0.0;3.3651303965598345e-11
SHKK__AA5;0.0;3.183231456205249e-12
SHSL1__AA5;0.0;1000.0
SHSL2__AA5;-1000.0;1000.0
SHSL2r__AA5;-1000.0;1000.0
SHSL4r__AA5;0.0;0.004885399897680216
SKMt2pp__AA5;0.0;8.185452315956354e-12
SKMtex__AA5;0.0;8.185452315956354e-12
SLCYSS__AA5;0.0;-1.145639139110699e-11
SMIA1__AA5;-1000.0;1000.0
SMIA1Eabc__AA5;0.0;5.6843418860808015e-12
SMIA1abc__AA5;0.0;0.0
SMIA2abc__AA5;0.0;1.5006662579253316e-11
SMIB1__AA5;-1000.0;1000.0
SO3tex__AA5;-1000.0;0.0
SO4t2__AA5;0.0;0.21192864699602065
SO4t4pp_1__AA5;0.0;0.2119286469965323
SO4tex__AA5;0.0;0.2119286469988055
SPMDabc__AA5;0.0;1.1823431123048067e-11
SPMDabcpp__AA5;0.0;-1.77351466845721e-11
SPMDt3i__AA5;-1.4551915228366852e-11;0.0
SPMDt3pp__AA5;0.0;2.148681232938543e-11
SPMS__AA5;0.0;-6.032171290248911e-13
SPODM__AA5;0.0;1000.0
SSALx__AA5;0.0;9.833911462919787e-12
SSALy__AA5;0.0;1.2278178473934531e-11
STFRNAt__AA5;0.0;8.640199666842818e-11
STFRNBt__AA5;0.0;-2.5011104298755527e-11
SUCBZL__AA5;0.0;-5.229594535194337e-12
SUCBZS__AA5;0.0;3.410605131648481e-12
SUCBZT1__AA5;0.004885399829595889;0.004885399884449948
SUCBZT2__AA5;-5.070432962384075e-11;0.0
SUCCt2_2pp__AA5;0.0;5.0783263011444646e-11
SUCCt2r__AA5;0.0;2.7297852867036454e-10
SUCD1__AA5;-290.5046284436622;0.0
SUCD4__AA5;0.0;1000.0
SUCOAS__AA5;-1000.0;-404.46610727823895
SUCR__AA5;0.0;-3.8539837987627834e-11
SUCRt2__AA5;0.0;-3.6493474908638746e-11
SUCTARTtpp__AA5;0.0;4.708944345566124e-11
SULR__AA5;0.0;1000.0
SULR_1__AA5;-7.503331289626658e-12;1000.0
St__AA5;-995.5026962823879;0.0
T2ECR__AA5;0.0;1000.0
TAGURr__AA5;-7.503331289626658e-11;0.0
TALA__AA5;158.66450379092524;158.6645037910027
TARTRDtex__AA5;0.0;4.708944345566124e-11
TCYNTtex__AA5;-1000.0;0.0
TCYNTtpp__AA5;-995.5026962823739;0.0
TDACPT__AA5;-6.9757533083247836e-12;996.1979863939239
TDP__AA5;0.0;1.7280399333685637e-11
TDSK__AA5;0.9505034015185774;0.9505034015185816
TGBPA__AA5;0.0;7.184475236954313e-11
TGTpts__AA5;0.0;9.85664883046411e-11
THDPS__AA5;1.3575549198909111;1.357554919899485
THFAT__AA5;0.0;8.731149137020111e-11
THFOR1__AA5;0.0;0.032683325227026216
THFOR2__AA5;0.0;0.032683325226970136
THIORDXi__AA5;0.0;992.650990661821
THMDt2pp__AA5;1.2783137337264634;1.278313733765117
THMDtex__AA5;1.2783137337264634;1.278313733765117
THMtrbc__AA5;0.010894441739220502;0.010894441742322073
THRA__AA5;0.0;1.0345502232667059e-11
THRA2__AA5;0.0;119.14066176215744
THRD__AA5;0.0;2.100009055538976e-11
THRD_L__AA5;0.0;14.188618030427676
THRS__AA5;0.0;-5.2011728257639334e-11
THRabc__AA5;12.393624404868183;26.582242435289963
THRt2pp__AA5;0.0;9.231193587311282e-11
THRtex__AA5;-1.3351098004932282e-11;0.0
THYMt__AA5;-1000.0;0.0
THZPSN__AA5;0.0;5.4569682106375694e-12
THZPSN_1__AA5;0.0;5.4569682106375694e-12
TKT1__AA5;158.66450379092336;158.66450379093737
TKT2__AA5;158.6645037909245;158.66450379094127
TMDK1__AA5;1.2783137337381731;1.2783137337720758
TMDPK__AA5;0.010894441739220502;0.010894441742322073
TMDS__AA5;0.0;3.749382054829553e-11
TMPK__AA5;0.0;1.9099388737231493e-11
TMPPP__AA5;0.0;4.82103246213228e-12
TNTHAC1__AA5;0.0;500.0
TNTHAC2__AA5;0.0;500.0
TNTR1__AA5;0.0;500.0
TNTR1x__AA5;0.0;500.0
TNTR2__AA5;0.0;500.0
TNTR3__AA5;0.0;250.0
TNTR4__AA5;0.0;250.0
TNTep__AA5;0.0;1000.0
TNTtex__AA5;0.0;1000.0
TNTtpp__AA5;0.0;1000.0
TOLt5__AA5;0.0;1000.0
TOLt6__AA5;0.0;1000.0
TOLt7__AA5;0.0;1000.0
TOLtex__AA5;0.0;1000.0
TOLtpp__AA5;0.0;1000.0
TPHAP__AA5;0.0;6.87805368215777e-12
TPI__AA5;352.9063948463584;352.90639484653576
TRDR__AA5;0.0;1000.0
TRE6PH__AA5;0.0;4.865796654485166e-11
TRE6P_Et__AA5;0.0;4.865796654485166e-11
TREH__AA5;0.0;4.729372449219227e-11
TREHpp__AA5;0.0;1000.0
TREtex__AA5;0.0;1000.0
TRPAS2__AA5;-121.91766961854148;-2.777007856175601
TRPS1__AA5;0.0;-1.6157741811184678e-11
TRPS2__AA5;0.0;2.3170798613136867e-11
TRPS2_1__AA5;0.0;9.57101065068855e-12
TRPS3__AA5;0.0;-1.5006662579253316e-11
TRPS3_1__AA5;0.0;5.566391791944625e-11
TRPTA__AA5;0.0;119.1406617621733
TRPabc__AA5;0.0;3.296918293926865e-12
TRPt2r__AA5;0.0;6.934897101018578e-12
TRPt2rpp__AA5;0.0;2.0963675240182056e-11
TRPtex__AA5;0.0;2.1316282072803006e-12
TRSARr__AA5;-1000.0;0.0
TSULR3e__AA5;-995.5026962823815;0.0
TSULtex__AA5;0.0;1000.0
TTDCAt2pp__AA5;0.0;8.071765478234738e-12
TTDCAtexi__AA5;0.0;2.2737367544323206e-12
TTDCEAtexi__AA5;0.0;4.7052139962033834e-11
TTRCYCt2pp__AA5;0.0;1000.0
TTRCYCt5__AA5;0.0;1000.0
TTRCYCt7pp__AA5;0.0;1000.0
TTRCYCtex__AA5;0.0;1000.0
TTRCYCtpp__AA5;0.0;1000.0
TYRL__AA5;0.0;1.1937117960769683e-11
TYRTA__AA5;-9.094947017729282e-13;5.5990767577895895e-12
TYRabc__AA5;0.0;1.6768808563938364e-12
TYRt2r__AA5;0.0;6.736771024683439
TYRt2rpp__AA5;0.0;6.73677102470847
TYRtex__AA5;0.0;6.736771024715851
U23GAAT__AA5;1.9010068030371563;1.9010068030371647
UAAGDS__AA5;1.3575549198909482;1.3575549198931185
UAG4Ei__AA5;0.0;0.0
UAGAAT__AA5;1.9010068030371592;1.9010068030371639
UAGCVT__AA5;1.3575549198909467;1.3575549198941843
UAGDP__AA5;4.61611664281913;4.616116642821112
UAGPT3__AA5;1.357554919890947;1.3575549198931185
UAMAGS__AA5;1.3575549198909493;1.3575549198923227
UAMAS__AA5;1.3575549198909425;1.3575549198926495
UAPGR__AA5;1.3575549198909478;1.3575549198932642
UCPP__AA5;0.0;1000.0
UDCPDP__AA5;1.3575549198909502;1.3575549199048824
UDCTPP__AA5;0.0;7.040056649487748
UDPG4E__AA5;-1.4438228390645236e-11;0.0
UDUPP__AA5;0.0;7.040056649500597
UGLT__AA5;0.0;1000.0
UGLYCH__AA5;0.0;-3.183231456205249e-12
UGMDDS__AA5;1.357554919890949;1.357554919894227
UHGADA__AA5;1.9010068030371585;1.901006803037163
UM3PL__AA5;0.0;-2.0650148258027912e-13
UM4PCP__AA5;0.0;1.7317258738103192e-12
UM4PL__AA5;0.0;2.808198118486871e-12
UMPK__AA5;9.348114970897269;9.348114970942422
UPP3MT__AA5;-4.582112467232946e-12;1.1368683772161603e-12
UPP3S__AA5;0.0;-2.232880547126115e-12
UPPDC1__AA5;0.0;2.319922032256727e-12
UPPRT__AA5;0.0;1.5802470443304628e-11
URAt__AA5;-1000.0;7.040056649508763
URCN__AA5;0.0;995.3716698574807
UREA__AA5;0.0;1.9554136088117957e-11
UREA_1__AA5;0.0;7.275957614183426e-12
UREAt__AA5;-985.549377973789;2.467004378559068e-11
URIK1__AA5;0.0;7.040056649496936
URIK2__AA5;0.0;7.040056649507318
URIK3__AA5;0.0;7.040056649497956
URIt2pp__AA5;0.0;1000.0
URItex__AA5;0.0;1000.0
USHD__AA5;0.9505034015185776;0.9505034015185818
UT6PT__AA5;0.0;1.9526602557107253e-11
VACCtex__AA5;0.0;4.547473508864641e-13
VACOAI__AA5;0.0;1000.0
VACOAI_2__AA5;-1000.0;0.0
VALTA__AA5;-1000.0;950.1584175688691
VALabc__AA5;0.0;6.480149750132114e-12
VALtex__AA5;0.0;0.0
VCACT__AA5;-7.844391802791506e-12;1.5120349416974932e-10
VCOAD__AA5;0.0;4.433786671143025e-12
VECOAH__AA5;0.0;2.1998403099132702e-11
VNDH_2__AA5;0.0;3.346656285430072e-12
VPAMTr__AA5;-979.3268441409667;970.8315734278054
X5PL3E__AA5;0.0;1.5006662579253316e-11
XPPT__AA5;0.0;3.751665644813329e-12
XTSNt2rpp__AA5;0.0;4.746425474877469e-12
XTSNtex__AA5;0.0;4.746425474877469e-12
XYL3abc__AA5;0.0;1.546140993013978e-11
XYLANabc__AA5;0.0;1.2063695528641283e-11
XYLBabc__AA5;0.0;2.1088908397359774e-11
XYLOS1__AA5;0.0;3.296918293926865e-12
XYLOS2__AA5;0.0;7.73070496506989e-12
XYLOS3__AA5;0.0;8.86757334228605e-12
XYLt__AA5;-4.1374903503310634e-11;0.0
YUMPS__AA5;-1000.0;0.0
ZN2abcpp__AA5;0.0;9.367795428261161e-11
ZN2t4pp__AA5;0.0;999.9833407864099
ZN2t5__AA5;0.0;999.983340786485
ZN2t6__AA5;0.0;1000.0
ZNabc__AA5;0.0;4.4224179873708636e-11
ZNabcpp__AA5;0.0;1.4551915228366852e-11
Zn2tex__AA5;-999.9833407864011;1000.0
r0191__AA5;0.0;2.091837814077735e-11
r0280__AA5;0.0;959.9664440848821
r0963__AA5;0.0326833252237293;0.03268332522697014
r2465_1__AA5;-1000.0;-0.016659213639171066
sink_2ohph_c__AA5;0.0;3.915617829974849e-13
sink_4crsol_c__AA5;0.0;1.1937117960769683e-11
Growth__AA5;48.85399884449943;48.853998844499486
ATPM__AA5;0.0;0.0
G1PACT__AA5;317.3290075818431;317.3290075818963
PGAMT__AA5;-317.3290075819412;-317.3290075818309
ACGS__AA5;0.0;119.14066176215078
EX_34dhbz_m;-58.60381993545682;0.0
EX_5mcsn_m;-166.66666666666666;0.0
EX_abg4_m;-142.61855171835853;0.0
EX_btoh_m;-5.305385760342081e-13;0.0
EX_catechol_m;-84.3986991638597;5.127750076402056e-13
EX_fe3mcbtt_m;0.0;166.66666666666666
EX_g6p_B_m;0.0;3.3348139065007367e-12
EX_gcald_m;-9.103236682979816e-12;2.2263672387149804e-11
EX_mcbtt_m;-166.66666666666666;0.0
EX_phdca_m;-4.829322127382814e-12;0.0
EX_ppdima_m;0.0;1.6295113406764963e-12
EX_tgt_m;-4.796015436644059e-12;0.0
EX_vacc_m;7.389644451905042e-13;0.0
EX_12ppd__R_e__AA6;-1000.0;1000.0
EX_12ppd__S_e__AA6;-1000.0;1000.0
EX_15dap_e__AA6;0.0;978.7563366263371
EX_25dkglcn_e__AA6;-2.9103830456733704e-11;0.0
EX_2ameph_e__AA6;9.094947017729282e-13;0.0
EX_2m35mdntha_e__AA6;0.0;500.0
EX_34dhbz_e__AA6;-351.6229196127273;0.0
EX_35dnta_e__AA6;0.0;500.0
EX_3hoxpac_e__AA6;-303.159350051111;0.0
EX_3mb_e__AA6;-1.7521817330390377e-12;0.0
EX_3oxoadp_e__AA6;-527.4343794190771;0.0
EX_4hba_e__AA6;0.014941322915819007;0.014941322915819042
EX_4hbz_e__AA6;-0.00670014480708403;-0.006700144805300836
EX_4hphac_e__AA6;-322.86729374613884;0.0
EX_4hpro_LT_e__AA6;-560.229611698312;0.0
EX_5aptn_e__AA6;-2.172817481493894e-12;0.0
EX_5drib_e__AA6;0.0;2.0277321488570976e-12
EX_6atha_e__AA6;-3.865352482534945e-12;0.0
EX_LalaLglu_e__AA6;-1.925482183568849e-11;0.0
EX_R_3h4atba_e__AA6;0.0;5.147882120581926e-12
EX_R_3hcmrs7e_e__AA6;-23.844475333115344;0.0
EX_R_3hdcaa_e__AA6;-5.517364343177178e-12;0.0
EX_R_3hdd5ea_e__AA6;0.0;4.787281682183675e-13
EX_R_3hdd6e_e__AA6;1.9099388737231493e-11;0.0
EX_R_3hdda_e__AA6;-4.803268893738277e-12;0.0
EX_R_3hhdca_e__AA6;-23.84447533310935;0.0
EX_R_3hhpa_e__AA6;-9.805545264640614e-12;0.0
EX_R_3hhxa_e__AA6;-5.7056581681536045e-12;0.0
EX_R_3hnonaa_e__AA6;0.0;6.213696224222076e-12
EX_R_3hocta_e__AA6;0.0;0.0
EX_R_3hpdeca_e__AA6;0.0;0.0
EX_R_3hphxa_e__AA6;0.0;1.0913936421275139e-11
EX_R_3hpnona_e__AA6;0.0;9.842418546845977e-12
EX_R_3hppta_e__AA6;0.0;5.3717030823463574e-12
EX_R_3hpt_e__AA6;-3.183231456205249e-12;598.6679040104673
EX_R_3htd58e_e__AA6;0.0;6.693312570860144e-12
EX_R_3htd5e_e__AA6;0.0;-2.291500322826323e-12
EX_R_3httdca_e__AA6;-23.844475333114502;0.0
EX_abt__D_e__AA6;-1.8189894035458565e-11;0.0
EX_ac_e__AA6;-3.4442670937551156e-11;0.0
EX_acac_e__AA6;-351.622919612808;0.0
EX_acald_e__AA6;-1000.0;1000.0
EX_acgam_e__AA6;-9.691714097925797e-11;0.0
EX_acglu_e__AA6;-2.0694557179012918e-11;1000.0
EX_acmana_e__AA6;4.226841099352896e-11;0.0
EX_acon_C_e__AA6;-984.0021982514704;0.0
EX_actn__R_e__AA6;-1.6768364474728514e-11;0.0
EX_ade_e__AA6;-293.80300068203564;-1.7531598897578466
EX_adn_e__AA6;0.0;0.0
EX_agm_e__AA6;0.0;0.0
EX_akg_e__AA6;-1000.0;0.0
EX_ala_L_asp__L_e__AA6;-2.6346924641984515e-11;0.0
EX_ala_L_glu__L_e__AA6;-2.000888343900442e-11;0.0
EX_ala__L_e__AA6;-1.0277290130034089e-10;0.0
EX_alahis_e__AA6;-8.071765478234738e-12;0.0
EX_alaleu_e__AA6;3.61524143954739e-11;0.0
EX_alathr_e__AA6;-36.463260053632084;0.0
EX_alatrp_e__AA6;9.094947017729282e-13;0.0
EX_alltn_e__AA6;-373.48640779896164;0.0
EX_apc_e__AA6;0.0;0.0
EX_arab__D_e__AA6;0.0;4.268230213710922e-11
EX_arab__L_e__AA6;2.043165636678168e-11;0.0
EX_arbt6p_e__AA6;0.0;1.9678481066875975e-11
EX_arbt_e__AA6;-1.9678481066875975e-11;0.0
EX_arg__L_e__AA6;-1000.0;-19.81849232249722
EX_asn__L_e__AA6;-1000.0;0.0
EX_aso3_e__AA6;0.0;1000.0
EX_aso4_e__AA6;-1000.0;0.0
EX_asp__L_e__AA6;-1.3642420526593924e-11;0.0
EX_balaala_e__AA6;-1.318767317570746e-11;0.0
EX_balabala_e__AA6;-1.546140993013978e-11;0.0
EX_balagly_e__AA6;-2.0236257114447653e-11;0.0
EX_balaleu_e__AA6;-7.150724457005708e-12;0.0
EX_balamd_e__AA6;-3.1377567211166024e-11;0.0
EX_but_e__AA6;4.206102133252898e-11;0.0
EX_butso3_e__AA6;-1.8260948309034575e-12;0.0
EX_bz_e__AA6;-8.893502254081476e-13;0.0
EX_ca2_e__AA6;-0.3487425371159089;-0.34874253711590736
EX_carn_e__AA6;-1.3642420526593924e-11;0.0
EX_catechol_e__AA6;-506.39219498313315;9.549694368615746e-12
EX_cd2_e__AA6;0.0;0.0
EX_cgly_e__AA6;-5.3660187404602766e-11;0.0
EX_chol_e__AA6;-1.5077716852829326e-11;0.0
EX_cinnm_e__AA6;0.0;1.0369483049998962e-11
EX_cit_e__AA6;-984.0021982513414;0.0
EX_cl_e__AA6;-0.34874253711590864;-0.34874253711590664
EX_cm_e__AA6;0.0;0.0
EX_co2_e__AA6;15.997801748704205;1000.0
EX_co_e__AA6;15.997801748719699;1000.0
EX_cobalt2_e__AA6;-0.006700144805300835;-0.006700144805300812
EX_creat_e__AA6;-560.229611698305;0.0
EX_crn_e__AA6;-351.62291961272103;0.0
EX_cu2_e__AA6;-0.04750402666958293;-0.047504026669582713
EX_cys__L_e__AA6;-1000.0;0.0
EX_dca_e__AA6;-5.03419528286031e-12;0.0
EX_dha_e__AA6;-27.72126845271498;1.9129586803501297e-11
EX_doxrbcn_e__AA6;0.0;0.0
EX_drib_e__AA6;-6.366462912410498e-11;0.0
EX_enter_e__AA6;0.0;1.9099388737231493e-11
EX_ethso3_e__AA6;-2.7284841053187847e-11;0.0
EX_etoh_e__AA6;-1000.0;1000.0
EX_fald_e__AA6;0.0;1000.0
EX_fe2_e__AA6;-1000.0;999.5500852763363
EX_fe3_e__AA6;-1000.0;1000.0
EX_fe3dcit_e__AA6;2.8762769943568856e-11;0.0
EX_fe3hox_e__AA6;0.0;1000.0
EX_fe3hox_un_e__AA6;-1000.0;0.0
EX_fe3pyovd_kt_e__AA6;-1000.0;1000.0
EX_feenter_e__AA6;-2.3284485450858483e-11;0.0
EX_fol_e__AA6;-0.04482396874745831;-0.0448239687459818
EX_for_e__AA6;-984.0021982513049;0.0
EX_frmd_e__AA6;-984.0021982512939;0.0
EX_fru_e__AA6;-27.721268452652225;0.0
EX_fuc_e__AA6;-27.721268452737903;0.0
EX_fum_e__AA6;-527.4343794191967;0.0
EX_fusa_e__AA6;0.0;0.0
EX_g3pc_e__AA6;-27.721268452755567;0.0
EX_g3pi_e__AA6;-13.860634226365576;0.0
EX_g3ps_e__AA6;-27.721268452725255;0.0
EX_ga_e__AA6;-483.7504186415204;0.0
EX_gal_bD_e__AA6;-3.558398020686582e-11;0.0
EX_gal_e__AA6;1000.000000000009;1000.0
EX_galct__D_e__AA6;-1000.0;0.0
EX_galctn__D_e__AA6;-27.721268452748518;0.0
EX_galur_e__AA6;-761.0079672652602;1000.0
EX_gam_e__AA6;-6.330832823633273;-6.3308328235992555
EX_glc__D_e__AA6;-3.3082869776990265e-11;0.0
EX_glcn__D_e__AA6;-1.7280399333685637e-11;0.0
EX_glcr_e__AA6;-742.0314200061111;0.0
EX_glcur_e__AA6;-745.4771924230876;0.0
EX_gln__L_e__AA6;-1000.0;0.0
EX_glu__L_e__AA6;-1000.0;0.0
EX_gly_asn__L_e__AA6;-16.151034060443187;0.0
EX_gly_asp__L_e__AA6;-2.3223978296016412e-11;0.0
EX_gly_e__AA6;-1.6275869541004795e-13;0.0
EX_gly_glu__L_e__AA6;3.8198777474462986e-11;0.0
EX_gly_pro__L_e__AA6;0.0;0.0
EX_glyb_e__AA6;0.0;379.33132378744205
EX_glyc2p_e__AA6;-9.433809289305373e-11;0.0
EX_glyc3p_e__AA6;-27.721268452745676;0.0
EX_glyc__R_e__AA6;-986.2031288183948;0.0
EX_glyc_e__AA6;-1000.0;27.721268452717595
EX_glyclt_e__AA6;-1000.0;0.0
EX_glygln_e__AA6;-17.814613014090682;0.0
EX_glyglu_e__AA6;-9.094947017729282e-13;0.0
EX_glygly_e__AA6;-2.546585164964199e-11;0.0
EX_glymet_e__AA6;-10.312125868407252;0.0
EX_glyphe_e__AA6;-2.000888343900442e-11;0.0
EX_glyser_e__AA6;-7.44648787076585e-12;0.0
EX_gsn_e__AA6;0.0;9.535483513900544e-12
EX_gthox_e__AA6;-280.1148058491516;0.0
EX_gthrd_e__AA6;5.4569682106375694e-12;0.0
EX_gua_e__AA6;-296.3666100874534;-16.25180423829204
EX_h2_e__AA6;-1000.0;0.0
EX_h2o_e__AA6;-1000.0;1000.0
EX_h2s_e__AA6;-0.29065228174645213;1000.0
EX_h_e__AA6;-1000.0;1000.0
EX_his__L_e__AA6;-990.3497814369872;-6.347583185599035
EX_hisgly_e__AA6;-2.1671553440683056e-11;0.0
EX_hishis_e__AA6;0.0;0.0
EX_hom__L_e__AA6;0.0;1.3454126701617497e-11
EX_hpta_e__AA6;-1.2278178473934531e-11;0.0
EX_hxa_e__AA6;-3.865352482534945e-12;0.0
EX_hxan_e__AA6;-292.04984079242934;0.0
EX_ibt_e__AA6;-5.9117155615240335e-12;0.0
EX_icit_e__AA6;-984.0021982512967;0.0
EX_ile__L_e__AA6;-19.465863701392436;0.0
EX_ind3ac_e__AA6;0.0;797.0366907511547
EX_indole_e__AA6;-800.8452540628376;-3.8085633116763016
EX_inost_e__AA6;-1.0384727106016456e-10;0.0
EX_ins_e__AA6;0.0;1.3361756145968684e-11
EX_isetac_e__AA6;6.366462912410498e-12;0.0
EX_istfrnA_e__AA6;-1000.0;1000.0
EX_istfrnB_e__AA6;-1000.0;1000.0
EX_k_e__AA6;-13.07821364981088;-13.07821364981067
EX_lac__D_e__AA6;-1000.0;0.0
EX_lac__L_e__AA6;-35.66359777109403;1000.0
EX_lcts_e__AA6;-7.844391802791506e-12;0.0
EX_leu__D_e__AA6;-4.18367562815547e-11;0.0
EX_leu__L_e__AA6;-30.186229392769924;953.8159688584954
EX_leuleu_e__AA6;-9.458744898438454e-11;0.0
EX_lnlc_e__AA6;-8.000711204658728e-12;0.0
EX_lys__D_e__AA6;-1.2732925824820995e-11;0.0
EX_lys__L_e__AA6;-1000.0;1.5127454844332533e-11
EX_m_xyl_e__AA6;0.0;0.0
EX_mal__D_e__AA6;-517.8317988855543;0.0
EX_mal__L_e__AA6;-13.382858391562081;1000.0
EX_malt_e__AA6;-8.105871529551223e-11;0.0
EX_malthp_e__AA6;-290.9472104763372;-290.94721047627803
EX_malthx_e__AA6;-4.32578417530749e-11;0.0
EX_malttr_e__AA6;-5.5564441936439835e-12;0.0
EX_man_e__AA6;-4.5712766905126045e-11;0.0
EX_melib_e__AA6;0.0;0.0
EX_meoh_e__AA6;-1000.0;560.2296116982864
EX_met_L_ala__L_e__AA6;-10.312125868398146;0.0
EX_met__D_e__AA6;-10.312125868391682;0.0
EX_met__L_e__AA6;-10.312125868395844;0.0
EX_mg2_e__AA6;-0.5812375618598474;-0.5812375618598459
EX_mn2_e__AA6;-0.04629800060462885;-0.04629800060462868
EX_mnl_e__AA6;-1.3997691894473974e-11;0.0
EX_mobd_e__AA6;-1.9099388737231493e-11;0.0
EX_mso3_e__AA6;-1.988698095090058e-11;0.0
EX_na1_e__AA6;0.0;0.0
EX_nac_e__AA6;-0.15262929866487163;-0.15262929854674204
EX_nh4_e__AA6;-1000.0;1000.0
EX_ni2_e__AA6;0.0;0.0
EX_no2_e__AA6;-1000.0;1000.0
EX_no3_e__AA6;-1000.0;391.007603475215
EX_no_e__AA6;-708.7729838593278;0.0
EX_nona_e__AA6;9.094947017729282e-13;0.0
EX_novbcn_e__AA6;0.0;0.0
EX_o2_e__AA6;-1000.0;-255.4250964921169
EX_oaa_e__AA6;-1000.0;0.0
EX_octa_e__AA6;-9.194423000735696e-12;0.0
EX_orn_e__AA6;-1.1596057447604835e-11;1000.0
EX_orot_e__AA6;3.314326590952987e-11;0.0
EX_oxa_e__AA6;0.0;984.0021982513049
EX_p_xyl_e__AA6;0.0;0.0
EX_pea_e__AA6;0.0;566.098434120293
EX_pentso3_e__AA6;-6.513410551506785e-12;0.0
EX_phe__L_e__AA6;-579.4579069055577;-12.413023273532158
EX_phedca_e__AA6;-8.309797294714372e-12;0.0
EX_phehpa_e__AA6;0.0;0.0
EX_phehxa_e__AA6;-1.0902806435453272e-11;0.0
EX_pheme_e__AA6;-0.014941322916483325;-0.014941322915195558
EX_phenona_e__AA6;2.3563373474644322e-12;0.0
EX_pheocta_e__AA6;0.0;0.0
EX_phept_e__AA6;-3.4974662055375916e-11;0.0
EX_pi_e__AA6;-64.59160697089396;-36.87033851815071
EX_ppa_e__AA6;-6.366462912410498e-12;0.0
