bigg_id,name,formulas,charges
1ag182d9d12,"""1 Acyl sn glycerol  nC182d9d12""",['C21H38O4'],[0]
1ag3p,"""1-Acyl-sn-glycerol 3-phosphate""",['C28H54NO9P'],[0]
1ag3p_BS,"""1 Acyl sn glycerol 3 phsophate C1868H3636O700P100""",['C1868H3636O700P100'],[-200]
1ag3p_LM,"""1 Acyl sn glycerol 3 phosphate  L major  C2070H3762O700P100""",['C2070H3762O700P100'],[-200]
1ag3p_SC,"""1 Acyl sn glycerol 3 phosphate C1920H3622O700P100""",['C1920H3622O700P100'],[-200]
1agly3p_LM,"""Glycerone phosphate  L major  C2070H3562O700P100""",['C2070H3562O700P100'],[-200]
1agly3p_SC,"""1 Acyl glycerone 3 phosphate  yeast specific C1920H3422O700P100""",['C1920H3422O700P100'],[-200]
1agpc140,"""1-14:0-2-lysophosphatidylcholine""",['C22H46NO7P'],[0]
1agpc160,"""1-16:0-2-lysophosphatidylcholine""",['C24H50NO7P'],[0]
1agpc161,"""1-16:1(9Z)-2-lysophosphatidylcholine""",['C24H48NO7P'],[0]
1agpc180,"""1-18:0-2-lysophosphatidylcholine""",['C26H54NO7P'],[0]
1agpc181,"""1-18:1(9Z)-2-lysophosphatidylcholine""",['C26H52NO7P'],[0]
1agpc205,"""1-20:5(5Z,8Z,11Z,14Z,17Z)-2-lysophosphatidylcholine""",['C28H48NO7P'],[0]
1agpc226,"""1-22:6(4Z,7Z,10Z,13Z,16Z,19Z)-2-lysophosphatidylcholine""",['C30H50NO7P'],[0]
1agpc182,"""1-18:2(9Z,12Z)-2-lysophosphatidylcholine""",['C26H50NO7P'],[0]
1agpc_SC,"""1 Acyl sn glycerol 3 phosphocholine  yeast specific C2420H4922N100O700P100""",['C2420H4922N100O700P100'],[0]
1agpe120,"""1-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)""",['C17H36NO7P1'],[0]
1agpe140,"""1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)""","['C19H40NO7P1', 'C19H40NO7P']",[0]
1agpe141,"""1-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)""",['C19H38NO7P1'],[0]
1agpe160,"""1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)""","['C21H44NO7P', 'C21H44NO7P1']",[0]
1agpe161,"""1-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)""","['C21H42NO7P1', 'C21H42NO7P']",[0]
1agpe18111Z,"""1-Acyl-sn-glycero-3-phosphoethanolamine (18:1(11Z))""",['C23H46NO7P'],[]
1agpe180,"""1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)""","['C23H48NO7P1', 'C23H48NO7P']",[0]
1agpe1819Z,"""1-Acyl-sn-glycero-3-phosphoethanolamine (18:1(9Z))""",['C23H46NO7P'],[]
1agpe182,"""1-18:2(9Z,12Z)-2-lysophosphatidylethanolamine""",['C23H44NO7P'],[0]
1agpe181,"""1-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)""","['C23H46NO7P', 'C23H46NO7P1']",[0]
1agpe1829Z12Z,"""1-Acyl-sn-glycero-3-phosphoethanolamine (18:2(9Z,12Z))""",['C23H44NO7P'],[]
1agpe205,"""1-20:5(5Z,8Z,11Z,14Z,17Z)-2-lysophosphatidylethanolamine""",['C25H42NO7P'],[0]
1agpe226,"""1-22:6(4Z,7Z,10Z,13Z,16Z,19Z)-2-lysophosphatidylethanolamine""",['C27H44NO7P'],[0]
1agpg120,"""1-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)""",['C18H36O9P1'],[-1]
1agpg140,"""1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)""",['C20H40O9P1'],[-1]
1agpg141,"""1-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)""",['C20H38O9P1'],[-1]
1agpg160,"""1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)""",['C22H44O9P1'],[-1]
1agpg161,"""1-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)""",['C22H42O9P1'],[-1]
1agpg180,"""1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)""",['C24H48O9P1'],[-1]
1agpg181,"""1-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)""","['C24H46O9P', 'C24H46O9P1']",[-1]
1ddecg3p,"""1-dodecanoyl-sn-glycerol 3-phosphate""",['C15H29O7P1'],[-2]
1Dgali,"""1 alpha D Galactosyl myo inositol C12H22O11""",['C12H22O11'],[0]
1docos4710131619eg3p,"""1-4,7,10,13,16,19-Docosahexaenoyl-sn-glycerol-3-phosphate""",['C25H37O7P'],[-2]
1btol,"""1-Butanol""",['C4H10O'],[]
1eicos58111417eg3p,"""1-(5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoyl-sn-glycerol-3-phosphate""",['C23H35O7P'],[-2]
1gCELLWALL,"""None""",[],[]
1gCELLWALL2,"""None""",[],[]
1gDNA2,"""None""",[],[]
1gDNA,"""None""",[],[]
1gLIPIDS,"""None""",[],[]
1gLIPIDS2,"""None""",[],[]
1gLIPIDSr,"""None""",[],[]
1glyc_cho,"""1 acyl phosphoglycerol""",['C6H13O7PRCO2'],[-1]
1glyc_hs,"""1 acyl phosphoglycerol""",['C6H13O7PRCO2'],[-1]
1gMeasuredSolutes,"""None""",[],[]
1gMeasuredSolutes2,"""None""",[],[]
1gOtherSolutes_r,"""None""",[],[]
1gOtherSolutes2,"""None""",[],[]
1gPROTEIN,"""None""",[],[]
1gPROTEIN2,"""None""",[],[]
1gRNA,"""None""",[],[]
1gRNA2,"""None""",[],[]
1gUnmeasuredSolutes,"""None""",[],[]
1h2nap,"""1-Hydroxy-2-naphthoate""",[],[-1]
1hdec9eg3p,"""1-hexadec-9-enoyl-sn-glycerol 3-phosphate""","['C19H35O7P1', 'C19H35O7P']",[-2]
1hibupglu__S,"""1-hydroxy S-ibuprofen-glucuronide""",['C19H25O9'],[-1]
1hibup__S,"""1-hydroxy S-ibuprofen""",['C13H17O3'],[-1]
1hmdgluc,"""1'-OH-midazolam-glucuronide""",['C24H20ClFN3O7'],[-1]
1mncam,"""1 Methylnicotinamide C7H9N2O""",['C7H9N2O'],[1]
1mpyr,"""1-Methylpyrrolinium""",['C5H10N'],[1]
1msg3p,"""1-Acyl-sn-glycerol 3-phosphate (branched C19:0)""",['C22H43O7P'],[]
1odec11eg3p,"""1-octadec-11-enoyl-sn-glycerol 3-phosphate""","['C21H39O7P', 'C21H39O7P1']",[-2]
1odec691215eg3p,"""1-octadec-6-9-12-15-tetraenoyl-sn-glycerol 3-phosphate""",['C21H33O7P1'],[-2]
1odec6912eg3p,"""1-octadec-6-9-12trienoyl-sn-glycerol 3-phosphate""",['C21H35O7P1'],[-2]
1hdecg3p,"""1-hexadecanoyl-sn-glycerol 3-phosphate""","['C19H37O7P1', 'C19H37O7P']",[-2]
1odec91215eg3p,"""1-octadec-9-12-15-trienoyl-sn-glycerol 3-phosphate""",['C21H35O7P1'],[-2]
1odec912eg3p,"""1-octadec-9-12-dienoyl-sn-glycerol 3-phosphate""",['C21H37O7P1'],[-2]
1odec9eg3p,"""1-octadec-9-enoyl-sn-glycerol 3-phosphate""","['C21H39O7P', 'C21H39O7P1']",[-2]
1ohmdz,"""1'-OH-midazolam""",['C18H13ClFN3O'],[0]
1p2cbxl,"""1-Pyrroline-2-carboxylate""",['C5H6NO2'],[-1]
1p3h5c,"""L 1 Pyrroline 3 hydroxy 5 carboxylate C5H6NO3""",['C5H6NO3'],[-1]
1pipdn2c,"""Delta1-Piperideine-2-carboxylate""",['C6H9NO2'],[0]
1pqq,"""6  2 amino 2 carboxylatoethyl  7 hydroxy 8 oxo 1 2 3 4 7 8 hexahydroquinoline 2 4 dicarboxylate""",['C14H13N2O8'],[-3]
1py4h3c,"""1 pyrroline 4 hydroxy 2 carboxylate""",['C5H6NO3'],[-1]
1pyr5c,"""1-Pyrroline-5-carboxylate""",['C5H6NO2'],[-1]
1tdec7eg3p,"""1-tetradec-7-enoyl-sn-glycerol 3-phosphate""",['C17H31O7P1'],[-2]
1odecg3p,"""1-octadecanoyl-sn-glycerol 3-phosphate""","['C21H41O7P', 'C21H41O7P1']",[-2]
20ahchsterol,"""20alpha-hydroxy cholesterol""",['C27H46O2'],[0]
21hprgnlone,"""21-Hydroxypregnenolone""",['C21H32O3'],[0]
23btdl,"""Butane-2,3-diol""",['C4H10O2'],[0]
23camp,"""2',3'-Cyclic AMP""",['C10H11N5O6P'],[-1]
23ccmp,"""2',3'-Cyclic CMP""",['C9H11N3O7P'],[-1]
23cgmp,"""2',3'-Cyclic GMP""",['C10H11N5O7P'],[-1]
23ddhb,"""2,3-Dihydro-2,3-dihydroxybenzoate""",['C7H7O4'],[-1]
1tdecg3p,"""1-tetradecanoyl-sn-glycerol 3-phosphate""","['C17H33O7P', 'C17H33O7P1']",[-2]
23dh1i56dio,"""2,3-Dihydro-1H-Indole-5,6-Dione""",['C8H7NO2'],[0]
23dhacoa,"""2,3-dehydroadipyl-CoA""",['C27H37N7O19P3S'],[-5]
23dhb,"""2,3-Dihydroxybenzoate""",['C7H5O4'],[-1]
23dhba,"""(2,3-Dihydroxybenzoyl)adenylate""","['C17H16N5O10P', 'C17H17N5O10P']","[-1, -2]"
23dhbzs,"""2,3-dihydroxybenzoylserine""","['C10H11NO6', 'C10H10NO6']",[-1]
23dhbzs2,"""2-3-dihydroxybenzoylserine dimer""",['C20H20N2O11'],[0]
23dhbzs3,"""2-3-dihydroxybenzoylserine trimer""","['C30H29N3O16', 'C30H28N3O16']","[0, -1]"
23cump,"""2',3'-Cyclic UMP""",['C9H10N2O8P'],[-1]
23dhdp,"""2,3-Dihydrodipicolinate""",['C7H5NO4'],[-2]
23dhmb,"""(R)-2,3-Dihydroxy-3-methylbutanoate""",['C5H9O4'],"[0, -1]"
23dappa,"""2,3-diaminopropionate""",['C3H9N2O2'],[1]
23dhmp,"""(R)-2,3-Dihydroxy-3-methylpentanoate""",['C6H11O4'],[-1]
23dmphol,"""2,3-Dimethyl-5-phytylquinol""",['C28H48O2'],[0]
23doguln,"""2,3-Dioxo-L-gulonate""",['C6H7O7'],[-1]
23dpg,"""2 3 Disphospho D glycerate C3H3O10P2""",['C3H3O10P2'],[-5]
23oxsucc,"""2-hydroxy-3-oxosuccinate(2-)""",['C4H2O6'],[]
23tart,"""(2R,3S)-tartrate""",['C4H4O6'],[]
2425dhvitd3,"""24R,25-Dihydroxyvitamin D3""",['C27H44O3'],[0]
2425dhvitd2,"""24R,25-Dihyoxyvitamin D2""",['C28H44O3'],[0]
24dab,"""L-2,4-Diaminobutanoate""",['C4H10N2O2'],[0]
24nph,"""2,4 dihydroxy nitrophenol""",['C6H5NO4'],[0]
24dhhed,"""2,4-Dihydroxyhept-2-enedioate""",['C7H8O6'],[-2]
25aics,"""(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate""",['C13H15N4O12P'],[-4]
25dhpp,"""2 5 Diamino 6 hydroxy 4  5  phosphoribosylamino  pyrimidine C9H14N5O8P""",['C9H14N5O8P'],"[-2, -1]"
25dop,"""2 5 Dioxopentanoate C5H5O4""",['C5H5O4'],[-1]
25dkglcn,"""2,5-diketo-D-gluconate""",['C6H7O7'],[-1]
25drapp,"""2,5-Diamino-6-(ribosylamino)-4-(3H)-pyrimidinone 5'-phosphate""",['C9H14N5O8P'],[-2]
25dthpp,"""2 5 diamino 6 ribitylamino 4 3H  pyrimidinone 5  phosphate C9H16N5O8P""",['C9H16N5O8P'],[-2]
25hvitd2,"""25-Hydroxyvitamin D2""",['C28H44O2'],[0]
25hvitd3,"""25-Hydroxyvitamin D3""",['C27H44O2'],[0]
26dapime,"""N6 Acetyl LL 2 6 diaminopimelate C9H15N2O5""",['C9H15N2O5'],[-1]
26dap_LL,"""LL-2,6-Diaminoheptanedioate""",['C7H14N2O4'],[0]
26dmani,"""2,6-Dimethylaniline""",[],[]
2a3o4pob,"""2-Amino-3-oxo-4-phosphonooxybutyrate""",[],[-2]
2a3pp,"""2-Amino-3-phosphonopropanoate""","['C3H6NO5P', 'C4H6NO7P']",[-2]
2aeppn,"""2 Aminoethyl phosphonate""",['C2H7NO3P'],[-1]
2agpe120,"""2-Acyl-sn-glycero-3-phosphoethanolamine (n-C12:0)""",['C17H36NO7P1'],[0]
2agpe140,"""2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:0)""",['C19H40NO7P1'],[0]
2agpe141,"""2-Acyl-sn-glycero-3-phosphoethanolamine (n-C14:1)""",['C19H38NO7P1'],[0]
2agpe161,"""2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:1)""",['C21H42NO7P1'],[0]
26dap__M,"""Meso-2,6-Diaminoheptanedioate""",['C7H14N2O4'],[0]
2agpe181,"""2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:1)""",['C23H46NO7P1'],[0]
2agpg120,"""2-Acyl-sn-glycero-3-phosphoglycerol (n-C12:0)""",['C18H36O9P1'],[-1]
2agpg140,"""2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:0)""",['C20H40O9P1'],[-1]
2agpg160,"""2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:0)""",['C22H44O9P1'],[-1]
2agpg141,"""2-Acyl-sn-glycero-3-phosphoglycerol (n-C14:1)""",['C20H38O9P1'],[-1]
2agpg161,"""2-Acyl-sn-glycero-3-phosphoglycerol (n-C16:1)""",['C22H42O9P1'],[-1]
2agpe160,"""2-Acyl-sn-glycero-3-phosphoethanolamine (n-C16:0)""",['C21H44NO7P1'],[0]
2agpg180,"""2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:0)""",['C24H48O9P1'],[-1]
2agpg181,"""2-Acyl-sn-glycero-3-phosphoglycerol (n-C18:1)""",['C24H46O9P1'],[-1]
2ahbut,"""(S)-2-Aceto-2-hydroxybutanoate""",['C6H9O4'],[-1]
2agpe180,"""2-Acyl-sn-glycero-3-phosphoethanolamine (n-C18:0)""",['C23H48NO7P1'],[0]
2ahethmpp,"""2-(alpha-Hydroxyethyl)thiamine diphosphate""",['C14H20N4O8P2S'],[-2]
2ahhmd,"""2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine diphosphate C7H8N5O8P2""","['C7H9N5O8P2', 'C7H8N5O8P2']",[-3]
2ahhmp,"""2 Amino 4 hydroxy 6 hydroxymethyl 7 8 dihydropteridine C7H9N5O2""",['C7H9N5O2'],[0]
2amac,"""2-Aminoacrylate""",['C3H5NO2'],[0]
2ameph,"""2-Aminoethylphosphonate""","['C2H7NO3P', 'C2H7N1O3P1']",[-1]
2amsa,"""2-Aminomalonate semialdehyde""",['C3H5NO3'],[0]
2aobut,"""L-2-Amino-3-oxobutanoate""",['C4H7NO3'],[0]
2bdgsglyc,"""2-beta-D-Glucosyl-sn-glycerol""",[],[0]
2beACP,"""But 2 enoyl acyl carrier protein C4H5OX""",['C4H5OX'],[0]
2beacp,"""But 2 enoyl acyl carrier protein""",['C4H4OX'],[0]
2c23dh56dhoxin,"""2-Carboxy-2,3-dihydro-5,6-dihydroxyindole""",['C9H8NO4'],[-1]
2c4mthzep,"""2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate""",['C7H7NO6PS'],[-3]
2chdeacp,"""Cis Hexadec 2 enoyl acyl carrier protein""",['C16H28OX'],[0]
2coum,"""Cis-2-Hydroxy cinnamate""",['C9H7O3'],[-1]
2cocdacp,"""Cis Octadec 2 enoyl acyl carrier protein""",['C18H32OX'],[0]
2cpr5p,"""1-(2-Carboxyphenylamino)-1-deoxy-D-ribulose 5-phosphate""",['C12H13NO9P'],[-3]
2dda7p,"""2-Dehydro-3-deoxy-D-arabino-heptonate 7-phosphate""",['C7H10O10P'],[-3]
2ctdeacp,"""Cis Tetradec 2 enoyl acyl carrier protein""",['C14H24OX'],[0]
2d5kg,"""2d5kg c""",[],[0]
2ddara,"""2-dehydro-3-deoxy-D-arabinonate""",['C5H7O5'],[-1]
2ddecdicoa,"""2,6-Dodecadienoyl Coenzyme A""",['C33H50N7O17P3S'],[-4]
2ddecg3p,"""2-dodecanoyl-sn-glycerol 3-phosphate""",['C15H30O7P1'],[-1]
2ddg6p,"""2-Dehydro-3-deoxy-D-gluconate 6-phosphate""",['C6H8O9P'],[-3]
2decdicoa,"""2,7-Decadienoyl Coenzyme A""",['C31H46N7O17P3S'],[-4]
2dglc,"""2 Deoxy D glucose C6H12O5""",['C6H12O5'],[0]
2dglcn,"""2-Deoxy-D-gluconate""",['C6H11O6'],[]
2dh3dgal,"""2-Dehydro-3-deoxy-D-galactonate""",['C6H9O6'],[-1]
2dh3dgal6p,"""2-Dehydro-3-deoxy-D-galactonate 6-phosphate""",['C6H8O9P'],[-3]
2dhglcn,"""2-Dehydro-D-gluconate""",['C6H9O7'],[-1]
2dhguln,"""2-Dehydro-L-gulonate""",['C6H9O7'],[-1]
2dhp,"""2-Dehydropantoate""",['C6H9O4'],[-1]
2dhphaccoa,"""1,2-Dihydroxy-1,2-dihydrophenylacetyl-CoA""",['C29H40N7O19P3S'],[0]
2dmmq4,"""2-Demethylmenaquinone4""",['C30H40O2'],[0]
2ddglcn,"""2-Dehydro-3-deoxy-D-gluconate""",['C6H9O6'],[-1]
2dmmq6,"""2-Demethylmenaquinone 6""",['C40H54O2'],[]
2dmmq7,"""2 Demethylmenaquinone 7 C45H62O2""",['C45H62O2'],"[0, -2]"
2dmmq8,"""2-Demethylmenaquinone 8""",['C50H70O2'],[0]
2dmmql8,"""2-Demethylmenaquinol 8""",['C50H72O2'],[0]
2docopencoa,"""2,7,10,13,16-Docosapentenoyl Coenzyme A""",['C43H64N7O17P3S'],[-4]
2docohexecoa,"""2,7,10,13,16,19-Docosahexenoyl Coenzyme A""",['C43H62N7O17P3S'],[-4]
2dodtricoa,"""2,6,9-Dodecatrienoyl Coenzyme A""",['C33H48N7O17P3S'],[-4]
2dp6mep,"""2-Decaprenyl-6-methoxyphenol""",['C57H88O2'],[0]
2doxg6p,"""2 Deoxy D glucose 6 phosphate C6H11O8P""",['C6H11O8P'],[-2]
2dp6mobq,"""2-Decaprenyl-6-methoxy-1,4-benzoquinone""",['C57H86O3'],[0]
2dp6mobq_me,"""2-Decaprenyl-3-methyl-6-methoxy-1,4-benzoquinone""",['C58H88O3'],[0]
2dpmhobq,"""2-Decaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone""",['C58H88O4'],[0]
2dr1p,"""2-Deoxy-D-ribose 1-phosphate""",['C5H9O7P'],[-2]
2dr5p,"""2-Deoxy-D-ribose 5-phosphate""",['C5H9O7P'],[-2]
2fe1s,"""[2Fe-1S] desulfurated iron-sulfur cluster""",['SFe2'],[2]
2fe2s,"""[2Fe-2S] iron-sulfur cluster""",['S2Fe2'],[2]
2h24pdn,"""2h24pdn c""",['C5H5O3'],[]
2h34hppr,"""2-Hydroxy-3-(4-hydroxyphenyl)propenoate""",['C9H7O4'],[]
2h3k5m,"""2 hydroxy 3 keto 5 methylthiopentenyl 1 phosphate C6H8O6PS""",['C6H8O6PS'],[-3]
2h3mb,"""2 hydroxy 3 methyl butanoate""",['C6H8O6PS'],[-3]
2h3mp,"""2 hydroxy 3 methyl pentanoate""",['C6H8O6PS'],[-3]
2h3mv,"""2-Hydroxy-3-Methyl-Valerate""",['C6H11O3'],[-1]
2h3opp,"""2 Hydroxy 3 oxopropanoate C3H3O4""",['C3H3O4'],[-1]
2h3oppan,"""2-Hydroxy-3-oxopropanoate""",['C3H3O4'],[-1]
2hadnt,"""2 Hydroxylamino 4 6 dinitrotoluene""",['C7H6N3O5'],[-1]
2hatvacid,"""2-hydroxy-atorvastatin-acid / ortho-hydroxy-atorvastatin acid""",['C33H34FN2O6'],[-1]
2hatvacidgluc,"""2-hydroxy-atorvastatin-acyl-glucuronide""",['C39H42FN2O12'],[-1]
2hatvlac,"""2-hydroxy-atorvastatin-lactone / ortho-hydroxy-atorvastatin lactone""",['C33H33FN2O5'],[0]
2hatvlacgluc,"""2-hydroxy-atorvastatin-lactone-glucuronide""",['C39H40FN2O11'],[-1]
2hb,"""2 Hydroxybutyrate C4H7O3""",['C4H7O3'],[-1]
2hbut,"""2 Hydroxybutyrate C4H7O3""",['C4H7O3'],[-1]
2hchd,"""2-Hydroxy-cis-hex-2,4-dienoate""",['C6H7O3'],[-1]
2hdec9eg3p,"""2-hexadec-9-enoyl-sn-glycerol 3-phosphate""",['C19H36O7P1'],[-1]
2hdecg3p,"""2-hexadecanoyl-sn-glycerol 3-phosphate""",['C19H38O7P1'],[-1]
2hetdp,"""2-(alpha-Hydroxyethyl)thiamine diphosphate""",[],[-1]
2hexdtricoa,"""2,7,10-Hexadecatrienoyl Coenzyme A""",['C37H56N7O17P3S'],[-4]
2hexdtetcoa,"""2,7,10,13-Hexadecatetraenoyl Coenzyme A""",['C37H54N7O17P3S'],[-4]
2hglut,"""2-Hydroxyglutarate""",['C5H6O5'],[-2]
2hh24dd,"""2-Hydroxyhepta-2-4-dienedioate""",['C7H6O5'],[-2]
2hhxdal,"""2 Hydroxy hexadecanal C16H32O2""",['C16H32O2'],[0]
2hibupglu__S,"""2-hydroxy S-ibuprofen-glucuronide""",['C19H25O9'],[-1]
2hibup__R,"""2-hydroxy-R-ibuprofen""",['C13H17O3'],[-1]
2hibup__S,"""2-hydroxy-S-ibuprofen""",['C13H17O3'],[-1]
2hiv,"""2-Hydroxy-Isovalerate""",['C5H9O3'],[-1]
2hmc,"""2-Hydroxymuconate""",['C6H4O5'],[-2]
2hmcnsad,"""2-Hydroxymuconate semialdehyde""",['C6H6O4'],"[0, -1]"
2hog,"""2-Hydroxyglutarate""",['C5H6O5'],[-2]
2hp6mbq,"""2 Hexaprenyl 6 methoxy 1 4 benzoquinone C37H54O3""",['C37H54O3'],[0]
2hp6mp,"""2 Hexaprenyl 6 methoxyphenol C37H56O2""",['C37H56O2'],[0]
2hphaccoa,"""2 Hydroxyphenylacetyl CoA C29H42N7O18P3S""",['C29H42N7O18P3S'],[0]
2hpmhmbq,"""2 hexaprenyl 3 methyl 5 hydroxy 6 methoxy 1 4 benzoquinone C38H56O4""",['C38H56O4'],[0]
2hpmmbq,"""2 hexaprenyl 3 methyl 6 methoxy 1 4 benzoquinone C38H56O3""",['C38H56O3'],[0]
2hptcl,"""2-hydroxycyclohepta-1,4,6-triene-1-carboxylate""",['C8H7O3'],[-1]
2hptcoa,"""2-hydroxycyclohepta-1,4,6-triene-1-carboxyl-CoA""",['C29H37N7P3S1O18'],[-5]
2hxic__L,"""L 2 hydroxyisocaproate""",['C6H11O3'],[-1]
2hxmp,"""2  Hydroxymethyl phenol C7H8O2""",['C7H8O2'],[0]
2hydog,"""2-Hydroxy-Glutarate""",['C5H6O5'],[-2]
2hymeph,"""2-(Hydroxymethyl)phenol""",['C7H8O2'],[0]
2hyoxplac,"""2-Hydroxyphenylacetate""",['C8H7O3'],"[0, -1]"
2ins,"""2-Inosose""",['C6H10O6'],[0]
2ip3os,"""(2S)-2-isopropyl-3-oxosuccinate""",['C7H8O5'],[-2]
2ippm,"""2-Isopropylmaleate""",['C7H8O4'],[-2]
2kmb,"""2-keto-4-methylthiobutyrate""",['C5H7O3S'],[-1]
2m35mdntha,"""N  2 methyl 3 5 dinitrophenyl  4 methyl 3 5 dinitroaniline""",['C14H11N5O8'],[0]
2m3hbu,"""2-Methyl-3-Hydroxy-Butyrate""",['C5H9O3'],[-1]
2m3hvac,"""2-Methyl-3-Hydroxy-Valerate""",['C6H11O3'],[-1]
2m3ovac,"""2-Methyl-3-Oxo-Valerate""",['C6H9O3'],[-1]
2m3osuc,"""2-methyl-3-oxosuccinate""",['C5H4O5'],[-2]
2m3os,"""2-methyl-3-oxosuccinate(2-)""",['C5H4O5'],[]
2m3ovcoa,"""2-Methyl-3-Oxo-Valeryl Coenzyme A""",['C27H40N7O18P3S'],[-4]
2m6phol,"""2-Methyl-6-phytylquinol""",['C27H46O2'],[0]
2m6sbenzq,"""2-Methyl-6-solanyl-1,4-benzoquinol""",['C52H80O2'],[0]
2m6solbzq,"""2-Methyl-6-solanyl-1,4-benzoquinol""",[],[0]
2maacoa,"""2-Methyl-3-acetoacetyl-CoA""",['C26H38N7O18P3S'],[-4]
2mb2coa,"""Trans-2-Methylbut-2-enoyl-CoA""",['C26H38N7O17P3S'],[-4]
2mahmp,"""2-Methyl-4-amino-5-hydroxymethylpyrimidine diphosphate""",['C6H8N3O7P2'],[-3]
2mba,"""2 methyl butanoic acid""",['C5H9O2'],[-1]
2mbald,"""2 methylbutyraldehyde C5H10O""",['C5H10O'],[0]
2mbac,"""2 methylbutyl acetate C7H14O2""",['C7H14O2'],[0]
2mbcoa,"""2-Methylbutanoyl-CoA""",['C26H40N7O17P3S'],"[0, -4]"
2mbdhl,"""S-(2-Methylbutanoyl)-dihydrolipoamide""",['C13H25NO2S2'],[0]
2mb_p,"""2 methylbutanoyl p""",['C6H8N3O7P2'],[-3]
2mbtoh,"""2 methyl 1 butanol C5H12O""",['C5H12O'],[0]
2mbutACP,"""2-methylbutyryl-ACP""",['C16H29N2O8PRS'],[0]
2mcacn,"""Cis-2-Methylaconitate""",['C7H5O6'],[-3]
2mcit,"""2-Methylcitrate""",['C7H7O7'],[-3]
2me4p,"""2-C-methyl-D-erythritol 4-phosphate""",['C5H11O7P'],[-2]
2mehtpp,"""2-Methyl-1-hydroxypropyl-TPP""",['C16H24N4O8P2S'],[0]
2mecdp,"""2-C-methyl-D-erythritol 2,4-cyclodiphosphate""",['C5H10O9P2'],[-2]
2mehbtpp,"""2-Methyl-1-hydroxybutyl-TPP""",[],[-1]
2mhob,"""2-Methyl-1-hydroxybutyl-ThPP""",[],[]
2mm__R,"""(R)-2-Methylmalate""",[],[-2]
2mhop,"""2-Methyl-1-hydroxypropyl-ThPP""",[],[]
2mm,"""2-Methylmaleate""",[],[-2]
2mop,"""2-Methyl-3-oxopropanoate""",['C4H5O3'],[-1]
2mpdhl,"""S-(2-Methylpropanoyl)-dihydrolipoamide""","['C12H22NO2S2', 'C12H23NO2S2']",[0]
2mpa,"""2 methylpropanoic acid""",['C4H7O2'],[-1]
2mp2coa,"""2-Methylprop-2-enoyl-CoA""",['C25H36N7O17P3S'],[-4]
2mppal,"""2 methylpropanal C4H8O""",['C4H8O'],[0]
2np6mep,"""2-nonaprenyl-6-methoxyphenol""",['C52H80O2'],[0]
2np6mobq,"""2-nonaprenyl-6-methoxy-1,4-benzoquinone""",['C52H78O3'],[0]
2npmhmobq,"""2-Decaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone""",['C53H80O4'],[0]
2o3h4pbut,"""2-Oxo-3-hydroxy-4-phosphobutanoate""",[],[-3]
2o3mpt,""" R  2 Oxo 3 methylpentanoate C6H9O3""",['C6H9O3'],[-1]
2obut,"""2-Oxobutanoate""",['C4H5O3'],[-1]
2octdectecoa,"""2,6,9,12-Octadecatetraenoyl Coenzyme A""",['C39H58N7O17P3S'],[-4]
2octpencoa,"""2,6,9,12,15-Octadecapentenoyl Coenzyme A""",['C39H56N7O17P3S'],[-4]
2odec11eg3p,"""2-octadec-11-enoyl-sn-glycerol 3-phosphate""",['C21H40O7P1'],[-1]
2odecg3p,"""2-octadecanoyl-sn-glycerol 3-phosphate""",['C21H42O7P1'],[-1]
2ogm,"""2-Oxoglutaramate""",['C5H6NO4'],[-1]
2ohed,"""2-Oxohept-3-ene-1,7-dioate""",['C7H6O5'],[-2]
2ohph,"""2-Octaprenyl-6-hydroxyphenol""",['C46H70O2'],[0]
2ohph_5,"""2-Octaprenyl-6-hydroxyphenol (5 repeating units)""",['C36H54O2'],[]
